Model,Scenario,Scenario_Category,Category_name
IMAGE 3.0,EN_INDCi2030_1000,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0,EN_INDCi2030_1000f,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0,EN_INDCi2030_1200,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0,EN_INDCi2030_1200f,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0,EN_INDCi2030_1400,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0,EN_INDCi2030_1400f,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0,EN_INDCi2030_3000,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0,EN_INDCi2030_3000f,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0,EN_INDCi2030_800f,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0,EN_INDCi2100,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0,EN_NPi2020_1000,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0,EN_NPi2020_1000f,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0,EN_NPi2020_1200,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0,EN_NPi2020_1200f,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0,EN_NPi2020_1400,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0,EN_NPi2020_1400f,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0,EN_NPi2020_3000,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0,EN_NPi2020_3000f,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0,EN_NPi2020_600f,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0,EN_NPi2020_800,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0,EN_NPi2020_800f,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0,EN_NPi2100,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0,EN_NoPolicy,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,ADVANCE_2020_1.5C-2100,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
IMAGE 3.0.1,ADVANCE_2020_Med2C,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0.1,ADVANCE_2020_WB2C,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,ADVANCE_2030_Med2C,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0.1,ADVANCE_2030_WB2C,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,ADVANCE_INDC,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0.1,ADVANCE_NoPolicy,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,ADVANCE_Reference,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,CD-LINKS_INDC2030i_1600,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0.1,CD-LINKS_INDCi,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,CD-LINKS_NDC2030i_1000,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,CD-LINKS_NPi,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,CD-LINKS_NPi2020_1000,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,CD-LINKS_NPi2020_1600,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0.1,CD-LINKS_NPi2020_400,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
IMAGE 3.0.1,CD-LINKS_NoPolicy,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_BCOC-EndU,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_Baseline,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_CH4-Only,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_ClimPolicy,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,EMF30_ClimPolicy+SLCF,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,EMF30_D_BCOC-Red,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_D_CH4-ClimPolicy,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_D_CO2-Only,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.1,EMF30_D_Frozen-CH4,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_D_Frozen-EF,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_D_Frozen-EF-EndU,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_D_Frozen-EF-SLCF,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_SLCF,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,EMF30_Slower-Action,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0.1,EMF30_Slower-Action+SLCF,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0.1,EMF30_Slower-to-faster,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0.1,EMF30_Slower-to-faster+SLCF,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,EMF30_Slower-to-faster+SLCF+HFC,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,IMA15-AGInt,failed-vetting,failed-vetting
IMAGE 3.0.1,IMA15-Def,failed-vetting,failed-vetting
IMAGE 3.0.1,IMA15-Eff,failed-vetting,failed-vetting
IMAGE 3.0.1,IMA15-LiStCh,failed-vetting,failed-vetting
IMAGE 3.0.1,IMA15-LoNCO2,failed-vetting,failed-vetting
IMAGE 3.0.1,IMA15-Pop,failed-vetting,failed-vetting
IMAGE 3.0.1,IMA15-RenElec,failed-vetting,failed-vetting
IMAGE 3.0.1,IMA15-TOT,failed-vetting,failed-vetting
IMAGE 3.0.1,SSP1-19,failed-vetting,failed-vetting
IMAGE 3.0.1,SSP1-26,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,SSP1-34,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.1,SSP1-45,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0.1,SSP1-Baseline,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,SSP2-26,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,SSP2-34,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.1,SSP2-45,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0.1,SSP2-60,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,SSP2-Baseline,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,SSP3-34,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.1,SSP3-45,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0.1,SSP3-60,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,SSP3-Baseline,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,SSP4-26,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.1,SSP4-34,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.1,SSP4-45,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0.1,SSP4-60,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,SSP4-Baseline,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,SSP5-34,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.1,SSP5-45,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.0.1,SSP5-60,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.1,SSP5-Baseline,C8,C8: exceed warming of 4°C (>=50%)
IMAGE 3.0.2,EMF33_Baseline,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0.2,EMF33_Med2C_cost100,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.2,EMF33_Med2C_full,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.2,EMF33_Med2C_limbio,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.2,EMF33_Med2C_nobeccs,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0.2,EMF33_Med2C_nofuel,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0.2,EMF33_Med2C_none,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0.2,EMF33_WB2C_cost100,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.2,EMF33_WB2C_full,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.2,EMF33_WB2C_limbio,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.2,EMF33_WB2C_nobeccs,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.2,EMF33_WB2C_nofuel,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0.2,EMF33_tax_hi_full,C4,C4: limit warming to 2°C (>50%)
IMAGE 3.0.2,EMF33_tax_hi_none,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.2,EMF33_tax_lo_full,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0.2,EMF33_tax_lo_none,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.2,SSP1-baseline,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.2,SSP1_SPA1_19I_D,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
IMAGE 3.2,SSP1_SPA1_19I_D_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
IMAGE 3.2,SSP1_SPA1_19I_LI,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
IMAGE 3.2,SSP1_SPA1_19I_LIRE,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
IMAGE 3.2,SSP1_SPA1_19I_RE,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
IMAGE 3.2,SSP1_SPA1_26I_D,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.2,SSP1_SPA1_26I_LI,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.2,SSP1_SPA1_26I_LIRE,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.2,SSP1_SPA1_26I_RE,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.2,SSP1_SPA1_34I_D,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.2,SSP1_SPA1_34I_LI,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.2,SSP1_SPA1_34I_LIRE,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.2,SSP1_SPA1_34I_RE,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.2,SSP2-baseline,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.2,SSP2_SPA0_26I_D,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.2,SSP2_SPA1_19I_D_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
IMAGE 3.2,SSP2_SPA2_19I_D,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
IMAGE 3.2,SSP2_SPA2_19I_LI,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
IMAGE 3.2,SSP2_SPA2_19I_LIRE,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
IMAGE 3.2,SSP2_SPA2_19I_RE,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
IMAGE 3.2,SSP2_SPA2_26I_D,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.2,SSP2_SPA2_26I_LI,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.2,SSP2_SPA2_26I_RE,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.2,SSP2_SPA2_34I_D,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.2,SSP2_SPA2_34I_LI,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.2,SSP2_SPA2_34I_LIRE,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.2,SSP2_SPA2_34I_RE,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.2,SSP2_SPA2_45I_D,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.2,SSP2_SPA2_45I_LI,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.2,SSP2_SPA2_45I_LIRE,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.2,SSP2_SPA2_45I_RE,C6,C6: limit warming to 3°C (>50%)
IMAGE 3.2,SSP3-baseline,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.2,SSP4-baseline,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.2,SSP5-baseline,C8,C8: exceed warming of 4°C (>=50%)
LUT-ESTM 2.0,BPS,failed-vetting,failed-vetting
MAgPIE 4.2,SSP2_RCP2.6,no-climate-assessment,no-climate-assessment
MAgPIE 4.2,SSP2_RCP2.6+PeatProt,no-climate-assessment,no-climate-assessment
MAgPIE 4.2,SSP2_RCP2.6+PeatRestor,no-climate-assessment,no-climate-assessment
MERGE-ETL 6.0,BAU,failed-vetting,failed-vetting
MERGE-ETL 6.0,DAC15_50,failed-vetting,failed-vetting
MERGE-ETL 6.0,DAC2_66,C4,C4: limit warming to 2°C (>50%)
MESSAGE V.3,GEA_Eff_1p5C,failed-vetting,failed-vetting
MESSAGE V.3,GEA_Eff_1p5C_Delay2020,failed-vetting,failed-vetting
MESSAGE V.3,GEA_Eff_2C_Delay2020,failed-vetting,failed-vetting
MESSAGE V.3,GEA_Eff_AdvNCO2_1p5C,failed-vetting,failed-vetting
MESSAGE V.3,GEA_Eff_base,failed-vetting,failed-vetting
MESSAGE V.3,GEA_Mix_1p5C_AdvNCO2_PartialDelay2020,failed-vetting,failed-vetting
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,failed-vetting,failed-vetting
MESSAGE V.3,GEA_Mix_2C_AdvNCO2_PartialDelay2020,failed-vetting,failed-vetting
MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,failed-vetting,failed-vetting
MESSAGE V.3,GEA_Mix_base,failed-vetting,failed-vetting
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,C4,C4: limit warming to 2°C (>50%)
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,C3,C3: limit warming to 2°C (>67%)
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,C4,C4: limit warming to 2°C (>50%)
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,C3,C3: limit warming to 2°C (>67%)
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,C5,C5: limit warming to 2.5°C (>50%)
MESSAGE-GLOBIOM 1.0,ADVANCE_NoPolicy,failed-vetting,failed-vetting
MESSAGE-GLOBIOM 1.0,ADVANCE_Reference,C6,C6: limit warming to 3°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF30_BCOC-EndU,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF30_Baseline,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF30_CH4-Only,failed-vetting,failed-vetting
MESSAGE-GLOBIOM 1.0,EMF30_ClimPolicy,failed-vetting,failed-vetting
MESSAGE-GLOBIOM 1.0,EMF30_ClimPolicy+SLCF,failed-vetting,failed-vetting
MESSAGE-GLOBIOM 1.0,EMF30_D_BCOC-Red,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF30_D_CH4-ClimPolicy,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF30_D_Frozen-CH4,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF30_D_Frozen-EF,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF30_D_Frozen-EF-EndU,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF30_D_Frozen-EF-SLCF,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF30_SLCF,failed-vetting,failed-vetting
MESSAGE-GLOBIOM 1.0,EMF30_Slower-Action,C5,C5: limit warming to 2.5°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF30_Slower-Action+SLCF,failed-vetting,failed-vetting
MESSAGE-GLOBIOM 1.0,EMF30_Slower-to-faster,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
MESSAGE-GLOBIOM 1.0,EMF30_Slower-to-faster+SLCF,failed-vetting,failed-vetting
MESSAGE-GLOBIOM 1.0,EMF30_Slower-to-faster+SLCF+HFC,failed-vetting,failed-vetting
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
MESSAGE-GLOBIOM 1.0,EMF33_Baseline,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_cost100,C4,C4: limit warming to 2°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_full,C4,C4: limit warming to 2°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_limbio,C4,C4: limit warming to 2°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_nobeccs,C3,C3: limit warming to 2°C (>67%)
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_nofuel,C4,C4: limit warming to 2°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_none,C3,C3: limit warming to 2°C (>67%)
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_cost100,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_full,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_limbio,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_nofuel,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
MESSAGE-GLOBIOM 1.0,EMF33_tax_hi_full,C3,C3: limit warming to 2°C (>67%)
MESSAGE-GLOBIOM 1.0,EMF33_tax_hi_none,C4,C4: limit warming to 2°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,C5,C5: limit warming to 2.5°C (>50%)
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,C5,C5: limit warming to 2.5°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP1-19,failed-vetting,failed-vetting
MESSAGE-GLOBIOM 1.0,SSP1-26,C4,C4: limit warming to 2°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP1-34,C5,C5: limit warming to 2.5°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP1-45,C6,C6: limit warming to 3°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP2-19,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
MESSAGE-GLOBIOM 1.0,SSP2-26,C3,C3: limit warming to 2°C (>67%)
MESSAGE-GLOBIOM 1.0,SSP2-34,C5,C5: limit warming to 2.5°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP2-45,C6,C6: limit warming to 3°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP2-60,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP2-Baseline,C7,C7: limit warming to 4°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP3-34,C4,C4: limit warming to 2°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP3-45,C5,C5: limit warming to 2.5°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP3-60,C6,C6: limit warming to 3°C (>50%)
MESSAGE-GLOBIOM 1.0,SSP3-Baseline,failed-vetting,failed-vetting
MESSAGE-Transport V.5,ADVANCE_WP2_TRA-450-FullTech,no-climate-assessment,no-climate-assessment
MESSAGE-Transport V.5,ADVANCE_WP2_TRA-Base-FullTech,no-climate-assessment,no-climate-assessment
MESSAGE-Transport V.5,ADVANCE_WP2_TRA-Ctax-FullTech,no-climate-assessment,no-climate-assessment
MESSAGEix-GLOBIOM 1.0,CD-LINKS_INDC2030i_1600,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM 1.0,CD-LINKS_INDCi,C7,C7: limit warming to 4°C (>50%)
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NDC2030i_1000,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi,C7,C7: limit warming to 4°C (>50%)
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_1000,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_1600,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_400,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NoPolicy,C7,C7: limit warming to 4°C (>50%)
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
MESSAGEix-GLOBIOM_1.0,CO_2Deg2020,failed-vetting,failed-vetting
MESSAGEix-GLOBIOM_1.0,CO_2Deg2030,failed-vetting,failed-vetting
MESSAGEix-GLOBIOM_1.0,CO_BAU,failed-vetting,failed-vetting
MESSAGEix-GLOBIOM_1.0,CO_Bridge,failed-vetting,failed-vetting
MESSAGEix-GLOBIOM_1.0,CO_CurPol,failed-vetting,failed-vetting
MESSAGEix-GLOBIOM_1.0,CO_GPP,failed-vetting,failed-vetting
MESSAGEix-GLOBIOM_1.0,CO_NDC_2050convergence,failed-vetting,failed-vetting
MESSAGEix-GLOBIOM_1.0,CO_NDCplus,failed-vetting,failed-vetting
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000,C3,C3: limit warming to 2°C (>67%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000_COV,C3,C3: limit warming to 2°C (>67%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000_COV_NDCp,C3,C3: limit warming to 2°C (>67%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000_NDCp,C3,C3: limit warming to 2°C (>67%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000f,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000f_COV,C3,C3: limit warming to 2°C (>67%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000f_COV_NDCp,C3,C3: limit warming to 2°C (>67%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000f_NDCp,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,C3: limit warming to 2°C (>67%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV_NDCp,C3,C3: limit warming to 2°C (>67%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_NDCp,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_COV,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_COV_NDCp,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200f_NDCp,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_COV_NDCp,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400_NDCp,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,C4,C4: limit warming to 2°C (>50%)
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_COV,C4,C4: limit warming to 2°C (>50%)
